"","tractid","mhmval00","mhmval12","hinc00","hu00","vac00","own00","rent00","h30old00","empclf00","clf00","unemp00","prof00","dpov00","npov00","ag25up00","hs00","col00","pop00.x","nhwht00","nhblk00","hisp00","asian00","cbsa","cbsaname","mar00","ag15up00","ag18cv00","wds00","p.white","p.black","p.hisp","p.asian","p.hs","p.col","p.prof","p.unemp","p.vacant","pov.rate","p.mar","mhv.00","mhv.10","mhv.change","mhv.growth"
"212","6073009201",198573.1466,366600,35178.96004,1461.797662,34.03771991,505.7018754,922.0581199,1307.652955,1406.826425,1492.028614,85.20209691,413.1853614,4712.223918,711.2858005,2288.243445,988.8422872,313.9783216,4749.165115,2231.967542,961.4401816,833.8959836,623.7324514,"41740","San Diego-Carlsbad-San Marcos, CA",2162.984357,3088.64915,2456.015787,359.8132432,46.9970508068975,20.2444041914512,17.5587911434408,13.1335179193912,56.9354022032389,13.7213687768261,29.3700313029022,5.71048679030227,2.32848367423371,15.0944821994344,70.0301086965478,255871.42805143,366600,110728.57194857,43.2750826428004
"213","6073009202",215600,441600,53482,1209,18,906,285,1077,1432,1519,87,603,3184,142,2196,680,587,3187,2226,248,329,304,"41740","San Diego-Carlsbad-San Marcos, CA",1562,2572,2366,484,69.8462503922184,7.78161280200816,10.3231879510511,9.53875117665516,57.695810564663,26.7304189435337,42.108938547486,5.72745227123107,1.48883374689826,4.45979899497487,60.7309486780715,277811.38,441600,163788.62,58.9567713172873
"214","6073009301",196203.7184,367900,43284.90624,1765.785671,35.80539513,917.7356267,812.2446499,1020.278511,2212.976927,2353.506601,140.5296743,728.8530216,4260.46511,276.5527438,2873.450042,963.0414872,793.3730216,4296.513482,2528.998879,349.2625113,594.5153482,711.267534,"41740","San Diego-Carlsbad-San Marcos, CA",1578.806137,3507.170971,3342.055996,764.6254873,58.8616535149976,8.12897510419124,13.8371577487348,16.5545281535788,61.1256323627428,27.6104686005883,32.9354098864493,5.97107627572785,2.02773166177765,6.49113973849677,45.0165147366578,252818.30134432,367900,115081.69865568,45.5195284691622
"215","6073009304",143200,299100,49842,3006,252,731,2023,58,3153,3242,89,1698,4817,698,3703,426,1960,4817,3293,278,618,520,"41740","San Diego-Carlsbad-San Marcos, CA",1455,4564,4387,747,68.3620510691302,5.77122690471248,12.8295619680299,10.7951006850737,64.4342425060762,52.930056710775,53.8534728829686,2.7452190006169,8.38323353293413,14.4903466888105,31.8799298860649,184520.36,299100,114579.64,62.0959334785603
"216","6073009305",216200.0005,445800,61403.99889,1406.655518,115.7726898,680.7294922,610.1533813,615.0206909,1721.640625,1797.779419,76.13879395,841.3510742,3085.533328,223.2014008,2220.888672,580.9494019,916.0991821,3092.486643,2012.289185,181.4815063,361.5723572,469.6964111,"41740","San Diego-Carlsbad-San Marcos, CA",1265.850952,2612.012695,2451.73877,521.1509399,65.0702627788197,5.86846532420092,11.6919618074483,15.1883084818873,67.4076374414503,41.2492167504738,48.86914620756,4.23515772543172,8.23035123514867,7.23380294662628,48.4626646119727,278584.510644275,445800,167215.489355725,60.0232543327733
"217","6073009306",216200.0032,462800,61404.00271,2629.558838,216.4219208,1272.534912,1140.602051,1149.700806,3218.382568,3360.714111,142.331543,1572.796021,5768.001795,417.2458801,4151.661621,1086.009155,1712.527832,5781.000109,3761.712158,339.2559814,675.9123535,878.0361328,"41740","San Diego-Carlsbad-San Marcos, CA",2366.343018,4882.816406,4583.205566,974.2236328,65.0702661662932,5.86846523098725,11.6919623033344,15.1883085321699,67.4076368084623,41.2492150934861,48.8691442912389,4.23515771645475,8.23035094984249,7.2338028823377,48.4626662409883,278584.51412336,462800,184215.48587664,66.1255297898818
"218","6073009400",162500.0032,1000001,38795.99932,547.2488403,4.99314642,5.991775513,536.263916,62.91364288,513.2954712,554.2392578,40.94380188,179.7532654,2206.970691,140.8067322,1372.116577,463.3639832,110.847847,6464.127278,3683.943359,861.8170776,1333.170044,466.3598633,"41740","San Diego-Carlsbad-San Marcos, CA",1316.193359,5409.574707,1071.529175,251.6545715,56.9905758436708,13.3323036588884,20.6241304767824,7.2145835507789,41.8486183918467,8.07860271190354,35.0194528269978,7.38738754135218,0.912408771348474,6.38009071775208,24.3308102815706,209389.37912336,1000001,790611.62087664,NA
"219","6073009502",244300.0065,503100,58869.00181,1523.619507,20.96724129,989.4540405,513.1981812,34.94540024,1981.903442,2060.780273,78.87676239,1102.277832,3565.429337,105.8346405,2537.036133,524.1810303,1046.365112,3572.418417,2643.869141,152.761322,314.508606,433.3229675,"41740","San Diego-Carlsbad-San Marcos, CA",1673.385498,2954.384033,2807.613281,614.0405884,74.0078241792358,4.27613185714914,8.80380093505715,12.1296812668403,61.9047605145007,41.2436030527753,55.6171309177231,3.82751928594379,1.37614681314263,2.96835613601168,56.6407575761496,314792.773375575,503100,188307.226624425,59.8194248886896
"220","6073009504",483761.1578,918700,134994.7884,1140.193646,5.079308495,997.4441634,137.6701746,21.88850963,1786.56111,1838.199156,51.6380464,1254.955412,3787.148951,75.26955937,2360.645697,308.2594474,1514.636595,4000.079068,3284.895082,109.2376586,245.9216492,329.5001638,"41740","San Diego-Carlsbad-San Marcos, CA",2103.522325,2852.483031,2465.508924,152.8103554,82.1207537690602,2.73088748354711,6.14791970407121,8.23734126747517,77.2202302410992,64.1619619972984,70.2441917589933,2.8091649499158,0.44547770572298,1.98749931264586,73.7435526220313,623350.43988319,918700,295349.56011681,47.3809820639825
"221","6073009505",292284.1782,565400,75985.87314,2866.607525,80.43217051,1998.351665,787.8236876,75.02559471,3912.118237,4202.328274,290.2100372,2237.535908,7026.791809,157.5228102,5034.572037,522.4543991,2791.815557,6908.939964,4847.399887,246.0247927,490.3298359,1231.04542,"41740","San Diego-Carlsbad-San Marcos, CA",3363.825493,5658.412186,5261.337807,870.2193699,70.1612680419581,3.56096295498219,7.09703425496433,17.8181519366869,65.8302221468442,55.4528872857997,57.1949969926228,6.90593447912061,2.80583127646677,2.24174579924572,59.4482229718569,376622.77781961,565400,188777.22218039,50.1236869616017
"222","6073009506",216400,407000,63953,1650,15,1273,362,67,2305,2385,80,1211,4306,242,2985,524,1440,4306,3279,157,383,408,"41740","San Diego-Carlsbad-San Marcos, CA",1995,3423,3180,673,76.1495587552253,3.6460752438458,8.89456572224803,9.47515095215978,65.7956448911223,48.2412060301508,52.5379609544469,3.35429769392034,0.909090909090909,5.62006502554575,58.2822085889571,278842.22,407000,128157.78,45.9606798425288
"223","6073009507",282800,542100,69133,1471,28,875,568,29,1997,2060,63,1166,3282,77,2335,331,1228,3409,2602,126,261,370,"41740","San Diego-Carlsbad-San Marcos, CA",1599,2786,2600,458,76.3273687298328,3.69609856262834,7.65620416544441,10.8536227632737,66.7665952890792,52.5910064239829,58.3875813720581,3.05825242718447,1.90346702923181,2.34613040828763,57.3941134242642,364401.94,542100,177698.06,48.7643013097021
"224","6073009509",279200,512600,58902,1896,218,676,1002,43,1841,1921,80,1120,3210,258,2430,406,1387,3298,2505,123,238,375,"41740","San Diego-Carlsbad-San Marcos, CA",1311,2898,2731,485,75.9551243177683,3.72953305033354,7.21649484536082,11.3705275924803,73.7860082304527,57.0781893004115,60.8365019011407,4.16449765747007,11.4978902953586,8.03738317757009,45.2380952380952,359763.16,512600,152836.84,42.4826266258057
"225","6073009510",157999.9993,225209.682896467,38310.9995,1131.256104,42.51700592,13.66618061,1075.072876,357.8514709,908.041748,936.3864746,28.34467125,225.2389069,5105.077668,473.2547607,2161.787354,790.1077271,326.9760132,5068.128365,2518.120361,1039.135864,806.3046265,582.5842285,"41740","San Diego-Carlsbad-San Marcos, CA",2195.193604,2621.88208,1508.847534,64.78781891,49.6854100695218,20.5033454001712,15.9093173738112,11.4950566864736,51.674080627451,15.1252625562357,24.8049065360814,3.02702698286069,3.75838908357395,9.27027542923564,83.7258708446568,203590.899098015,225209.682896467,21618.7837984518,10.6187378189454
"226","6073009511",158000.0007,225209.682896467,38311.00052,1103.743896,41.48299408,13.33381939,1048.927124,349.1485291,885.958252,913.6135254,27.65532875,219.7610931,4980.922332,461.7452393,2109.212646,770.8922729,319.0239868,4944.871635,2456.879639,1013.864136,786.6953735,568.4157715,"41740","San Diego-Carlsbad-San Marcos, CA",2141.806396,2558.11792,1472.152466,63.21218109,49.6854078397123,20.5033459073807,15.9093184124688,11.4950561603405,51.6740814050666,15.1252642736146,24.8049039109802,3.02702707229426,3.75838944435712,9.27027583492944,83.7258665542674,203590.900901985,225209.682896467,21618.7819944818,10.6187368387793
"227","6073009602",195100,386900,41710,1725,26,1250,449,1200,1763,1829,66,741,3685,209,2886,969,882,3699,2997,108,359,181,"41740","San Diego-Carlsbad-San Marcos, CA",1674,3150,3027,764,81.021897810219,2.91970802919708,9.70532576371992,4.89321438226548,64.1372141372141,30.5613305613306,42.0306296086217,3.60852925095681,1.50724637681159,5.67164179104478,53.1428571428571,251396.105,386900,135503.895,53.9005546645203
"228","6073009603",106900,225400,37176,2698,102,1007,1589,391,2948,3059,111,1263,4324,402,3468,648,1569,4478,3031,340,637,388,"41740","San Diego-Carlsbad-San Marcos, CA",1198,4154,4049,994,67.686467172845,7.59267530147387,14.2251004912908,8.66458240285842,63.9273356401384,45.242214532872,42.842605156038,3.62863680941484,3.78057820607858,9.29694727104533,28.8396726047183,137745.995,225400,87654.005,63.6345216425349
"229","6073009604",214300,391000,50512,1432,39,875,518,1176,1630,1693,63,545,3201,179,2406,690,610,3215,2439,100,430,178,"41740","San Diego-Carlsbad-San Marcos, CA",1487,2684,2595,539,75.8631415241058,3.1104199066874,13.3748055987558,5.53654743390358,54.0315876974231,25.3532834580216,33.4355828220859,3.72120496160662,2.72346368715084,5.59200249921899,55.4023845007452,276136.265,391000,114863.735,41.5967583975252
"230","6073009703",206400,423200,50849,1388,19,1158,211,1314,1512,1564,52,509,3434,177,2502,854,666,3451,2822,62,343,150,"41740","San Diego-Carlsbad-San Marcos, CA",1683,2858,2679,568,81.7733990147783,1.79658070124602,9.93914807302231,4.34656621269197,60.7513988808953,26.6187050359712,33.6640211640212,3.32480818414322,1.36887608069164,5.1543389633081,58.88733379986,265956.72,423200,157243.28,59.1236348530693
"231","6073009704",241300,470700,65403,2312,42,1690,580,539,3013,3157,144,1576,5459,250,4052,658,1961,5475,4424,253,407,328,"41740","San Diego-Carlsbad-San Marcos, CA",2668,4679,4444,775,80.8036529680365,4.62100456621005,7.4337899543379,5.99086757990868,64.634748272458,48.395853899309,52.306671091935,4.56129236617041,1.81660899653979,4.57959333211211,57.0207309254114,310927.115,470700,159772.885,51.3859606615524
"232","6073009705",277300,539900,67500,1422,23,1118,281,896,1509,1539,30,783,3299,91,2531,451,1105,3299,2662,121,284,183,"41740","San Diego-Carlsbad-San Marcos, CA",1814,2812,2720,480,80.6911185207639,3.66777811458018,8.60866929372537,5.54713549560473,61.4776768075859,43.6586329514026,51.8886679920477,1.94931773879142,1.61744022503516,2.75841163989088,64.5092460881934,357314.915,539900,182585.085,51.0992061442495
"233","6073009706",325122.6791,615300,69346.26515,3042.748376,40.29548252,2606.954766,395.4981537,1851.390284,3111.654064,3208.248178,96.59425724,1852.91409,7001.438731,261.4693382,5473.02767,1063.727393,2653.632714,7009.071798,5847.047987,192.7810117,486.2647295,382.4547274,"41740","San Diego-Carlsbad-San Marcos, CA",3927.690606,6082.870047,5842.336742,1091.852629,83.4211455597933,2.75044994909325,6.93764800124822,5.45656740895608,67.9214564796819,48.4856440347578,59.5475606185508,3.01081000847684,1.32431202125798,3.73450869522434,64.5696944970424,418936.828154305,615300,196363.171845695,46.8717855889646
"234","6073009801",222045.6816,483000,54619.3852,2144.23806,49.02823174,1500.235512,594.9743147,1117.396624,1987.181595,2025.540329,38.35873485,1016.845786,4547.172467,403.5097642,3570.246124,879.0307789,1379.252493,4552.313625,3803.853424,122.0296113,370.4730415,202.5253661,"41740","San Diego-Carlsbad-San Marcos, CA",2286.132244,3987.553917,3774.093506,895.3004665,83.5586854805066,2.68060642021341,8.13812650045613,4.44884475858141,63.2528737086026,38.6318602442659,51.1702497928983,1.89375320258064,2.2865106563774,8.87386100105888,57.3316948581839,286116.96302568,483000,196883.03697432,68.8120812175156
"235","6073009802",194093.8478,388500,50049.96246,2503.224644,56.08962795,1540.590679,906.5443368,1713.842311,3122.610657,3270.71854,148.1078833,1126.403685,6062.234058,485.6193462,4110.207618,1289.54079,1144.45985,6078.474548,4572.657783,275.3621233,714.8924093,391.4227836,"41740","San Diego-Carlsbad-San Marcos, CA",2693.85212,5015.20138,4771.903086,832.6255427,75.2270614426533,4.53011888304447,11.7610496458395,6.43949037721627,59.2184353252785,27.8443318772517,36.0724985830342,4.52829803263964,2.24069494060158,8.01056741712496,53.7137378120597,250099.62758269,388500,138400.37241731,55.3380961639181
"236","6073009804",220399.9934,429900,64750.00086,1831.094727,16.9177227,1627.086914,187.0901031,1375.311401,2432.171387,2511.78418,79.61281586,1216.085693,4877.279956,226.8965149,3532.818604,880.7167358,1317.592041,4899.17348,4000.543945,88.56925201,427.9188843,292.5770874,"41740","San Diego-Carlsbad-San Marcos, CA",2532.682617,4042.340576,3809.473145,627.9460449,81.6575277713987,1.8078406974476,8.73451177115696,5.97196830433528,62.2253510075775,37.2957739610001,49.9999999794422,3.16957231014967,0.923913025937079,4.65211177022704,62.6538652392856,283996.41149557,429900,145903.58850443,51.3751521493101
"237","6073009805",230065.3236,436300,64117.94953,2027.585474,23.07872631,1531.74783,472.7589602,319.8863261,2566.624729,2624.778224,58.15361363,1375.192248,4864.705105,187.7281232,3546.661467,710.3425162,1532.216412,4883.654375,4025.511416,101.8651799,403.9481353,254.4373891,"41740","San Diego-Carlsbad-San Marcos, CA",2319.236568,3943.691463,3813.472458,790.0225968,82.4282618484851,2.08583925229148,8.27143168377881,5.20997944495202,63.2301376679434,43.2016539006202,53.5797942122921,2.21556294159502,1.13823691311373,3.85898259294383,58.8087731953487,296450.67272478,436300,139849.32727522,47.1745690403792
"238","6073009901",0,225209.682896467,127308,19,12,1,6,0,172,172,0,26,57,0,800,377,218,1204,829,113,102,143,"41740","San Diego-Carlsbad-San Marcos, CA",539,1188,176,61,68.8538205980066,9.38538205980066,8.47176079734219,11.8770764119601,74.375,27.25,15.1162790697674,0,63.1578947368421,0,45.3703703703704,NA,225209.682896467,225209.682896467,NA
"239","6073010001",165700,291400,47723,1117,82,815,220,439,1704,1827,123,334,3913,302,2334,1338,311,3910,715,173,1973,1017,"41740","San Diego-Carlsbad-San Marcos, CA",1754,3027,2757,413,18.2864450127877,4.42455242966752,50.460358056266,26.0102301790281,70.6512425021422,13.324764353042,19.6009389671362,6.73234811165846,7.34109221128022,7.71786353181702,57.9451602246449,213512.735,291400,77887.265,36.4789786426557
"240","6073010003",160500,291300,56681,1480,13,1250,217,599,2525,2675,150,598,6054,462,3805,2031,493,6129,987,278,3310,1516,"41740","San Diego-Carlsbad-San Marcos, CA",2703,4759,4327,613,16.1037689672051,4.53581334638603,54.0055473976179,24.7348670256159,66.3337713534823,12.9566360052562,23.6831683168317,5.60747663551402,0.878378378378378,7.63131813676908,56.7976465644043,206812.275,291300,84487.725,40.8523744540792
"241","6073010004",155500,244900,49667,1092,3,926,163,420,2017,2215,198,423,4878,555,2806,1558,291,4911,543,137,3437,764,"41740","San Diego-Carlsbad-San Marcos, CA",1968,3757,3383,516,11.0568112400733,2.7896558745673,69.9857462838526,15.5569130523315,65.8945117605132,10.3706343549537,20.97174020823,8.93905191873589,0.274725274725275,11.3776137761378,52.3822198562683,200369.525,244900,44530.475,22.2241755576353
"242","6073010005",148900,258000,28067,1886,15,760,1111,429,2392,2681,289,395,7380,1903,4001,2807,277,7390,284,133,6603,338,"41740","San Diego-Carlsbad-San Marcos, CA",2703,5370,4854,868,3.84303112313938,1.79972936400541,89.3504736129905,4.57374830852503,77.0807298175456,6.92326918270432,16.5133779264214,10.7795598657217,0.795334040296925,25.7859078590786,50.3351955307263,191865.095,258000,66134.905,34.4694823203772
"243","6073010009",183400,291100,25927,1522,64,477,981,173,1694,1923,229,297,5733,1812,2667,1929,141,5794,264,226,5024,261,"41740","San Diego-Carlsbad-San Marcos, CA",1885,3639,3233,614,4.55643769416638,3.90058681394546,86.7103900586814,4.50465999309631,77.615298087739,5.28683914510686,17.5324675324675,11.9084763390536,4.20499342969777,31.6064887493459,51.7999450398461,236320.07,291100,54779.93,23.1803968236807
"244","6073010010",97500,176800,40000,1689,49,1017,623,217,2045,2237,192,401,5593,751,3453,2098,359,5638,898,225,3453,1024,"41740","San Diego-Carlsbad-San Marcos, CA",2298,4212,3893,791,15.927633912735,3.99077687123093,61.2451223838241,18.1624689606243,71.1555169417897,10.3967564436722,19.6088019559902,8.58292355833706,2.90112492599171,13.4274986590381,54.5584045584046,125633.625,176800,51166.375,40.7266565778071
"245","6073010011",162500,299100,46952,932,9,656,267,337,1534,1642,108,353,3712,397,2221,1176,355,3777,586,260,1856,1014,"41740","San Diego-Carlsbad-San Marcos, CA",1595,2823,2638,413,15.5149589621393,6.88377018797988,49.1395287265025,26.8467037331215,68.9329131022062,15.9837910850968,23.0117340286832,6.57734470158343,0.965665236051502,10.6950431034483,56.5001771165427,209389.375,299100,89710.625,42.8439241484913
"246","6073010012",139800,208200,28488,1220,41,405,774,103,1375,1494,119,261,4267,1015,2208,1598,203,4267,256,132,3719,151,"41740","San Diego-Carlsbad-San Marcos, CA",1454,2997,2646,456,5.99953128661823,3.09350831966253,87.1572533395829,3.53878603234122,81.5670289855072,9.19384057971014,18.9818181818182,7.96519410977242,3.36065573770492,23.7872041246778,48.5151818485152,180139.29,208200,28060.71,15.5772291541729
"247","6073010013",114600,236400,20401,1528,38,225,1265,693,1474,1812,338,173,5530,1958,2866,2235,99,5547,169,23,5311,24,"41740","San Diego-Carlsbad-San Marcos, CA",1910,3817,3482,662,3.04669190553452,0.414638543356769,95.7454479899044,0.432666306111412,81.4375436147941,3.4542916957432,11.7367706919946,18.6534216335541,2.4869109947644,35.4068716094033,50.0392978779146,147667.83,236400,88732.17,60.0890322557052
